SCATS Number,Location,CD_MELWAY,NB_LATITUDE,NB_LONGITUDE,datetime,Flow (Veh/hr)
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,2/10/2006 22:00,202
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,2/10/2006 23:00,105
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 0:00,40
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 1:00,18
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 2:00,26
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 3:00,16
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 4:00,39
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 5:00,123
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 6:00,589
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 7:00,1153
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 8:00,1215
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 9:00,1054
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 10:00,777
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 11:00,705
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 12:00,783
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 13:00,710
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 14:00,798
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 15:00,852
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 16:00,903
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 17:00,950
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 18:00,804
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 19:00,571
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 20:00,364
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 21:00,334
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 22:00,233
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,3/10/2006 23:00,117
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 0:00,56
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 1:00,19
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 2:00,19
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 3:00,27
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 4:00,41
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 5:00,144
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 6:00,577
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 7:00,1115
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 8:00,1211
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 9:00,1052
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 10:00,808
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 11:00,828
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 12:00,805
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 13:00,757
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 14:00,763
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 15:00,909
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 16:00,873
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 17:00,879
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 18:00,818
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 19:00,614
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 20:00,389
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 21:00,326
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 22:00,255
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,4/10/2006 23:00,133
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 0:00,55
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 1:00,30
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 2:00,18
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 3:00,27
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 4:00,32
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 5:00,118
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 6:00,603
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 7:00,1149
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 8:00,1215
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 9:00,1109
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 10:00,798
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 11:00,754
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 12:00,735
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 13:00,787
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 14:00,758
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 15:00,874
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 16:00,888
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 17:00,895
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 18:00,878
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 19:00,633
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 20:00,394
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 21:00,360
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 22:00,258
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,5/10/2006 23:00,151
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 0:00,79
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 1:00,32
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 2:00,16
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 3:00,28
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 4:00,38
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 5:00,142
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 6:00,590
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 7:00,1115
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 8:00,1016
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 9:00,934
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 10:00,786
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 11:00,840
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 12:00,813
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 13:00,749
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 14:00,773
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 15:00,880
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 16:00,903
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 17:00,866
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 18:00,891
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 19:00,703
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 20:00,420
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 21:00,339
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 22:00,295
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,6/10/2006 23:00,259
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 0:00,163
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 1:00,91
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 2:00,43
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 3:00,46
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 4:00,34
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 5:00,66
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 6:00,212
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 7:00,342
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 8:00,577
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 9:00,789
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 10:00,843
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 11:00,872
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 12:00,912
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 13:00,891
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 14:00,749
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 15:00,719
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 16:00,695
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 17:00,763
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 18:00,769
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 19:00,627
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 20:00,380
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 21:00,300
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 22:00,327
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,7/10/2006 23:00,307
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 0:00,229
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 1:00,114
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 2:00,70
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 3:00,49
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 4:00,29
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 5:00,54
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 6:00,134
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 7:00,143
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 8:00,288
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 9:00,537
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 10:00,616
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 11:00,681
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 12:00,714
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 13:00,695
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 14:00,631
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 15:00,685
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 16:00,582
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 17:00,668
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 18:00,595
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 19:00,391
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 20:00,304
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 21:00,278
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 22:00,196
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,8/10/2006 23:00,104
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 0:00,49
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 1:00,32
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 2:00,15
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 3:00,15
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 4:00,49
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 5:00,135
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 6:00,542
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 7:00,1135
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 8:00,1158
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 9:00,1043
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 10:00,806
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 11:00,680
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 12:00,695
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 13:00,680
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 14:00,691
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 15:00,850
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 16:00,910
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 17:00,902
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 18:00,799
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 19:00,530
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 20:00,309
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 21:00,254
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 22:00,210
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,9/10/2006 23:00,105
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 0:00,44
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 1:00,28
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 2:00,12
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 3:00,15
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 4:00,42
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 5:00,143
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 6:00,560
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 7:00,1135
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 8:00,1164
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 9:00,1048
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 10:00,811
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 11:00,736
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 12:00,738
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 13:00,749
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 14:00,735
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 15:00,897
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 16:00,951
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 17:00,928
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 18:00,859
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 19:00,657
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 20:00,393
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 21:00,363
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 22:00,261
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,10/10/2006 23:00,132
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 0:00,80
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 1:00,25
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 2:00,19
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 3:00,23
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 4:00,28
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 5:00,138
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 6:00,567
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 7:00,1157
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 8:00,1168
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 9:00,1024
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 10:00,887
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 11:00,762
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 12:00,751
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 13:00,716
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 14:00,700
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 15:00,918
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 16:00,903
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 17:00,913
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 18:00,817
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 19:00,621
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 20:00,393
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 21:00,361
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 22:00,289
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,11/10/2006 23:00,149
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 0:00,59
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 1:00,24
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 2:00,19
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 3:00,23
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 4:00,43
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 5:00,142
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 6:00,634
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 7:00,1151
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 8:00,1149
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 9:00,1053
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 10:00,845
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 11:00,769
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 12:00,756
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 13:00,688
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 14:00,768
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 15:00,866
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 16:00,889
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 17:00,928
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 18:00,788
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 19:00,641
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 20:00,429
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 21:00,378
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 22:00,296
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,12/10/2006 23:00,161
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 0:00,67
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 1:00,37
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 2:00,26
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 3:00,24
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 4:00,38
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 5:00,143
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 6:00,573
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 7:00,1149
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 8:00,1181
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 9:00,1030
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 10:00,819
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 11:00,829
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 12:00,814
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 13:00,727
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 14:00,772
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 15:00,879
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 16:00,886
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 17:00,916
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 18:00,833
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 19:00,648
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 20:00,383
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 21:00,334
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 22:00,287
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,13/10/2006 23:00,232
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,14/10/2006 0:00,157
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,14/10/2006 1:00,67
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,14/10/2006 2:00,59
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,14/10/2006 3:00,39
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,14/10/2006 4:00,40
3002,DENMARK_ST N of BARKERS_RD,045 B08,-37.81489,145.02663,14/10/2006 5:00,65
