loss,mape,val_loss,val_mape
0.03795401751995087,11951.87109375,0.029302898794412613,267.9091491699219
0.025946691632270813,11276.7197265625,0.024214379489421844,274.0290832519531
0.023999761790037155,11234.859375,0.022896215319633484,274.02593994140625
0.02239948883652687,9414.6015625,0.021425586193799973,274.5521545410156
0.020258333534002304,9326.966796875,0.0186341293156147,221.9429931640625
0.018058817833662033,8233.0693359375,0.016644395887851715,215.26657104492188
0.017080413177609444,7890.77392578125,0.01604355312883854,200.309814453125
0.016611523926258087,6184.51806640625,0.015868009999394417,203.74147033691406
0.016258005052804947,5462.22265625,0.015186360105872154,183.13206481933594
0.015929222106933594,6925.55712890625,0.015057064592838287,164.39163208007812
0.01571713201701641,6736.62744140625,0.014808177016675472,162.87925720214844
0.015532218851149082,7809.31884765625,0.014508387073874474,167.61106872558594
0.015388023108243942,7816.2568359375,0.014366460964083672,167.623291015625
0.015261124819517136,5780.87109375,0.014427157118916512,152.77230834960938
0.015138229355216026,5084.5517578125,0.014206820167601109,157.7767791748047
0.015043685212731361,6714.6904296875,0.014121957123279572,175.49671936035156
0.01492748036980629,5621.07763671875,0.014013516716659069,176.41831970214844
0.014861325733363628,5766.87646484375,0.013789803721010685,171.6350555419922
0.014699198305606842,6092.2060546875,0.013643082231283188,156.2025909423828
0.014503205195069313,5156.33154296875,0.01349834818392992,160.08639526367188
0.014439095743000507,5971.337890625,0.013423801399767399,155.81600952148438
0.014300022274255753,5689.0595703125,0.013257090002298355,164.60955810546875
0.014169855043292046,4658.9423828125,0.013150726445019245,162.54293823242188
0.014046244323253632,6686.61669921875,0.01300891861319542,161.24639892578125
0.013954240828752518,6157.43212890625,0.012939001433551311,160.6166229248047
0.01384227816015482,6034.89599609375,0.012776073068380356,164.62001037597656
0.013715878129005432,5255.61181640625,0.012743687257170677,164.55181884765625
0.013620647601783276,5771.4384765625,0.012586871162056923,151.5906982421875
0.013364682905375957,7351.65673828125,0.012463200837373734,161.8255615234375
0.013122811913490295,4510.03515625,0.012073544785380363,152.55149841308594
0.012846725061535835,7851.2783203125,0.011584103107452393,158.0118408203125
0.012455090880393982,4989.25146484375,0.010975832119584084,153.99063110351562
0.01168774999678135,6658.38818359375,0.00990708451718092,158.2463836669922
0.01058100163936615,5839.572265625,0.008597985841333866,144.586669921875
0.00946524366736412,5600.26220703125,0.007578891236335039,125.42994689941406
0.008401984348893166,4906.56005859375,0.007160530425608158,110.75149536132812
0.007654063403606415,7250.1552734375,0.006688508205115795,100.27425384521484
0.007212430704385042,4342.68798828125,0.005616968497633934,103.66815185546875
0.006761806085705757,4623.7255859375,0.005491793621331453,95.86834716796875
0.0063704270869493484,4542.67919921875,0.004888636991381645,106.5205078125
0.006124235689640045,5052.4873046875,0.004849395249038935,93.64707946777344
0.005897447932511568,4409.015625,0.004957797471433878,112.34416198730469
0.005553314462304115,5623.85888671875,0.004415163304656744,103.04407501220703
0.005411404650658369,5326.05517578125,0.004227056168019772,87.92339324951172
0.005285000428557396,4726.98388671875,0.004834415856748819,79.65162658691406
0.005031245294958353,4634.0439453125,0.003974685911089182,88.56324768066406
0.004940340761095285,4682.8603515625,0.004950611386448145,77.40630340576172
0.004757593385875225,5525.67578125,0.0039427755400538445,94.39542388916016
0.004501421935856342,4631.9794921875,0.003953391686081886,89.24789428710938
0.004444280173629522,5383.39794921875,0.0040003047324717045,97.26661682128906
0.004326522350311279,4212.99169921875,0.003524025669321418,77.63346862792969
0.004191136918962002,3778.8447265625,0.0035791213158518076,72.30867767333984
0.00407807482406497,4672.76806640625,0.0032768433447927237,85.12305450439453
0.0039709690026938915,3932.330078125,0.0032552608754485846,84.48994445800781
0.0038924769032746553,4969.59375,0.003212597453966737,73.85729217529297
0.0037939264439046383,4762.6455078125,0.0031331442296504974,77.3144302368164
0.0036322183441370726,3153.910888671875,0.003622010350227356,67.91355895996094
0.003561337711289525,4153.8447265625,0.002980666933581233,72.0396728515625
0.003486726200208068,3464.25537109375,0.003020248143002391,67.31730651855469
0.0034366517793387175,4774.77880859375,0.0028977736365050077,70.32296752929688
0.0033209247048944235,4219.19677734375,0.0030325946863740683,61.327510833740234
0.003337371861562133,3293.93359375,0.002885665511712432,77.30361938476562
0.003199686063453555,3525.04833984375,0.0027073435485363007,69.41886901855469
0.0031347842887043953,3837.104736328125,0.002736089751124382,65.51006317138672
0.003138427622616291,4077.1103515625,0.0026920067612081766,63.27764892578125
0.0030682154465466738,4504.3486328125,0.002592078410089016,62.35203552246094
0.002944489009678364,4049.3359375,0.002628312213346362,65.6635971069336
0.0029261065647006035,3718.5654296875,0.0025137129705399275,64.1471176147461
0.0029087963048368692,3984.702880859375,0.002615428064018488,69.60539245605469
0.002889160066843033,4242.0068359375,0.0025312311481684446,61.38490676879883
0.0028277109377086163,3716.3408203125,0.0027045304886996746,69.40766143798828
0.002822255715727806,3421.3388671875,0.00235627219080925,63.24637985229492
0.0027238531038165092,3951.211181640625,0.0024659596383571625,54.33980178833008
0.0026785447262227535,3595.571044921875,0.0024474570527672768,53.61919021606445
0.0026178304105997086,3751.740966796875,0.002328755334019661,58.42603302001953
0.002660666359588504,4375.00732421875,0.00242409436032176,52.398799896240234
0.002568991621956229,4079.269287109375,0.002247078809887171,56.495662689208984
0.0025792981032282114,3492.734619140625,0.00232105259783566,53.2457389831543
0.0025410777889192104,6044.97998046875,0.002341484185308218,48.06917190551758
0.0024942844174802303,7177.08544921875,0.002137609524652362,52.68070983886719
0.002454965841025114,4135.57080078125,0.0024748395662754774,51.447479248046875
0.0024500954896211624,2903.26025390625,0.00238664704374969,50.55192184448242
0.0024225269444286823,3415.009521484375,0.0023489175364375114,55.707794189453125
0.002391732996329665,3097.121826171875,0.0021289547439664602,53.09487533569336
0.0023501249961555004,4410.654296875,0.002211693674325943,57.745018005371094
0.0023287031799554825,5090.74658203125,0.0022587450221180916,51.98121643066406
0.002342674182727933,3747.49658203125,0.0021022134460508823,46.6683349609375
0.0022733903024345636,3946.1181640625,0.0021304795518517494,44.95941925048828
0.0023013220634311438,4454.48876953125,0.0019670233596116304,48.280799865722656
0.002254193415865302,3242.42724609375,0.0021223484072834253,48.884132385253906
0.002237993525341153,3499.786376953125,0.0023380143102258444,58.05278396606445
0.0022222918923944235,4533.94873046875,0.002036136109381914,52.347862243652344
0.0021976898424327374,4982.98486328125,0.0021133029367774725,53.647586822509766
0.002184261567890644,4311.3291015625,0.002119978191331029,47.053955078125
0.0021503563039004803,3548.343505859375,0.0021134885028004646,43.9272346496582
0.0021393299102783203,4172.98583984375,0.0019239159300923347,48.9351921081543
0.002092035487294197,4037.33154296875,0.00224647531285882,52.62089920043945
0.0020988816395401955,4083.547607421875,0.001901585259474814,46.0344352722168
0.0020866834092885256,3616.831787109375,0.0019406805513426661,45.1906852722168
0.0020480393432080746,4359.48583984375,0.0019297102699056268,39.03124237060547
0.0020404739771038294,3908.884521484375,0.001943207927979529,43.41788101196289
0.001982243964448571,4522.3955078125,0.0018504572799429297,44.38089370727539
0.0019964908715337515,3808.055908203125,0.0018011224456131458,44.13526153564453
0.0019610701128840446,4966.54736328125,0.0016911921557039022,42.52115249633789
0.0019702930003404617,3203.19580078125,0.0017149632330983877,41.9172477722168
0.0019345579203218222,4033.973876953125,0.001682513626292348,43.690826416015625
0.001950703444890678,4234.25927734375,0.0020357263274490833,38.78227615356445
0.0019369333749637008,5142.02392578125,0.0018204515799880028,42.27281188964844
0.001876868773251772,3288.67626953125,0.0017713808920234442,39.7826042175293
0.0018688356503844261,3422.16064453125,0.0021403972059488297,37.229408264160156
0.001855198759585619,5027.55029296875,0.001696691382676363,41.12435531616211
0.0018781169783324003,3162.142333984375,0.0018236457835882902,38.084556579589844
0.0018537251744419336,2491.575927734375,0.0017805240349844098,42.76676940917969
0.001844617072492838,4334.32568359375,0.0019065850647166371,34.6609992980957
0.0018561200704425573,2815.85107421875,0.0017083371058106422,38.10768508911133
0.0018213189905509353,4090.71435546875,0.0016662342241033912,39.456668853759766
0.0017885072156786919,3502.075927734375,0.0016007896047085524,36.508548736572266
0.0017955892253667116,3320.85791015625,0.0016531648579984903,42.54580307006836
0.00177757628262043,3395.98583984375,0.001801050384528935,36.98298645019531
0.0017920907121151686,3486.20947265625,0.0016371222445741296,35.08776092529297
0.0017458450747653842,4265.00927734375,0.0015869596973061562,37.0962028503418
0.0017644604668021202,3238.542236328125,0.0017426444683223963,33.159793853759766
0.0017534670187160373,3295.865966796875,0.0016900076298043132,34.94346618652344
0.0017387628322467208,3796.17138671875,0.0019040191546082497,32.62221145629883
0.0017466687131673098,3374.90966796875,0.001579990261234343,35.184410095214844
0.00172447192016989,4255.720703125,0.0018635157030075788,46.22171401977539
0.0017145507736131549,3170.249267578125,0.001622081152163446,35.20637130737305
0.0016879671020433307,2790.03955078125,0.0015310088638216257,39.065608978271484
0.001679981709457934,2919.608154296875,0.0016802437603473663,37.5313835144043
0.0016681058332324028,4396.47607421875,0.0016401098109781742,31.734193801879883
0.0016579009825363755,2682.149169921875,0.0015234067104756832,33.70104217529297
0.0016713690711185336,2934.724365234375,0.0017029503360390663,38.227020263671875
0.0016586841084063053,4831.4560546875,0.0016967937117442489,39.978824615478516
0.0016864787321537733,2809.383544921875,0.0014901896938681602,34.730133056640625
0.0016602068208158016,3491.198486328125,0.001554942107759416,32.956504821777344
0.0016436928417533636,3466.835693359375,0.0016712321667000651,32.461753845214844
0.0016251244815066457,2656.21630859375,0.0014604809693992138,33.03574752807617
0.0016229312168434262,2748.837890625,0.0018486884655430913,30.443431854248047
0.001611819607205689,2997.064697265625,0.0014387540286406875,33.104957580566406
0.0016004196368157864,2694.46630859375,0.0015036995755508542,32.07264709472656
0.0015926817432045937,3086.7236328125,0.0014814151218160987,31.751617431640625
0.0015931486850604415,2934.5810546875,0.001532324473373592,31.038768768310547
0.0015805937582626939,3568.505615234375,0.0014328135875985026,36.29487609863281
0.001578554161824286,3032.115478515625,0.0014476011274382472,31.661970138549805
0.0015557475853711367,2604.57568359375,0.0013910636771470308,33.001827239990234
0.001572411973029375,3993.582763671875,0.0015199639601632953,30.708412170410156
0.001552714966237545,2185.810546875,0.0014601345174014568,32.778770446777344
0.0015624644001945853,2560.963623046875,0.001741131185553968,29.145620346069336
